Date,Open,High,Low,Close,Volume
2026-01-02,189.83999633789062,192.92999267578125,188.25999450683594,188.85000610351562,148240500
2026-01-05,191.75999450683594,193.6300048828125,186.14999389648438,188.1199951171875,183529700
2026-01-06,190.52000427246094,192.1699981689453,186.82000732421875,187.24000549316406,176862600
2026-01-07,188.57000732421875,191.3699951171875,186.55999755859375,189.11000061035156,153543200
2026-01-08,189.11000061035156,189.5500030517578,183.7100067138672,185.0399932861328,172457000
2026-01-09,185.0800018310547,186.33999633789062,183.6699981689453,184.86000061035156,131327500
2026-01-12,183.22000122070312,187.1199951171875,183.02000427246094,184.94000244140625,137968500
2026-01-13,185,188.11000061035156,183.39999389648438,185.80999755859375,160128900
2026-01-14,184.32000732421875,184.4600067138672,180.8000030517578,183.13999938964844,159586100
2026-01-15,186.5,189.6999969482422,186.3300018310547,187.0500030517578,206188600
2026-01-16,189.0800018310547,190.44000244140625,186.0800018310547,186.22999572753906,187967200
2026-01-20,181.89999389648438,182.3800048828125,177.61000061035156,178.07000732421875,223345300
2026-01-21,179.0500030517578,185.3800048828125,178.39999389648438,183.32000732421875,200381000
2026-01-22,184.75,186.1699981689453,183.92999267578125,184.83999633789062,139636600
2026-01-23,187.5,189.60000610351562,186.82000732421875,187.6699981689453,142748100
2026-01-26,187.16000366210938,189.1199951171875,185.99000549316406,186.47000122070312,124799600
2026-01-27,187.24000549316406,190,185.6999969482422,188.52000427246094,143711600
2026-01-28,191.27000427246094,192.35000610351562,189.83999633789062,191.52000427246094,148552700
2026-01-29,191.33999633789062,193.47999572753906,186.05999755859375,192.50999450683594,171764400
2026-01-30,191.2100067138672,194.49000549316406,189.47000122070312,191.1300048828125,179489500
2026-02-02,187.1999969482422,190.3000030517578,184.8800048828125,185.61000061035156,165794100
2026-02-03,186.24000549316406,186.27000427246094,176.22999572753906,180.33999633789062,204019600
2026-02-04,179.4600067138672,179.5800018310547,171.91000366210938,174.19000244140625,207014100
2026-02-05,174.92999267578125,176.82000732421875,171.02999877929688,171.8800048828125,206312900
2026-02-06,176.69000244140625,187,174.60000610351562,185.41000366210938,231346200
2026-02-09,184.25999450683594,193.66000366210938,183.9499969482422,190.0399932861328,196387400
2026-02-10,191.3800048828125,192.47999572753906,188.1199951171875,188.5399932861328,136764800
2026-02-11,192.4499969482422,193.25999450683594,188.77000427246094,190.0500030517578,144192700
2026-02-12,193.02999877929688,193.61000061035156,186.50999450683594,186.94000244140625,189932500
2026-02-13,187.47999572753906,187.5,181.58999633789062,182.80999755859375,161888000
2026-02-17,181.75,187.14999389648438,179.17999267578125,184.97000122070312,162276900
2026-02-18,188.75,190.3699951171875,186.75999450683594,187.97999572753906,164749100
2026-02-19,187.05999755859375,188.42999267578125,185.66000366210938,187.89999389648438,126554500
2026-02-20,186.57000732421875,190.3300018310547,185.94000244140625,189.82000732421875,178422300
2026-02-23,191.39999389648438,193.9499969482422,189.5800018310547,191.5500030517578,171584800
2026-02-24,191.49000549316406,193.77000427246094,187.39999389648438,192.85000610351562,175123600
2026-02-25,194.4499969482422,197.6300048828125,193.7899932861328,195.55999755859375,250637100
2026-02-26,194.27000427246094,194.2899932861328,184.32000732421875,184.88999938964844,360807900
2026-02-27,181.25,182.58999633789062,176.3800048828125,177.19000244140625,311636500
2026-03-02,175.00999450683594,183.4600067138672,174.63999938964844,182.47999572753906,209095300
2026-03-03,178.49000549316406,180.89999389648438,176.9199981689453,180.0500030517578,178099400
2026-03-04,180.44000244140625,184.6999969482422,180.05999755859375,183.0399932861328,177731200
2026-03-05,181.1699981689453,184.05999755859375,177.8800048828125,183.33999633789062,198779700
2026-03-06,179.83999633789062,182.75999450683594,176.82000732421875,177.82000732421875,189021900
2026-03-09,176.8300018310547,182.91000366210938,175.55999755859375,182.64999389648438,177213600
2026-03-10,182.39999389648438,186.44000244140625,182.00999450683594,184.77000427246094,179118500
2026-03-11,185.91000366210938,187.6199951171875,184.4499969482422,186.02999877929688,145280400
2026-03-12,184.0500030517578,184.94000244140625,181.75,183.13999938964844,155762700
2026-03-13,184.9199981689453,186.08999633789062,179.94000244140625,180.25,160988400
2026-03-16,182.97000122070312,188.8800048828125,181.41000366210938,183.22000122070312,217307400
2026-03-17,185.05999755859375,185.39999389648438,181.67999267578125,181.92999267578125,182497800
2026-03-18,182.47999572753906,183.3800048828125,180.3300018310547,180.39999389648438,156683100
2026-03-19,178.00999450683594,179.97999572753906,175.7899932861328,178.55999755859375,170968500
2026-03-20,178,178.25999450683594,171.72000122070312,172.6999969482422,241323500
2026-03-23,177.25999450683594,178.3699951171875,174.75999450683594,175.63999938964844,182836300
2026-03-24,174.8300018310547,176.22000122070312,173.97999572753906,175.1999969482422,147667800
2026-03-25,177.10000610351562,181.22000122070312,176.85000610351562,178.67999267578125,162602100
2026-03-26,176.07000732421875,176.50999450683594,171.13999938964844,171.24000549316406,186152200
2026-03-27,170,170.97000122070312,167.00999450683594,167.52000427246094,196212700
2026-03-30,168.77999877929688,169.4499969482422,164.27000427246094,165.1699981689453,185627000
2026-03-31,166.97000122070312,174.6199951171875,166.9600067138672,174.39999389648438,226181300
2026-04-01,176,177.3699951171875,174.75,175.75,168132000
2026-04-02,172.17999267578125,177.49000549316406,171.3699951171875,177.38999938964844,143143200
